target_id	length	eff_length	est_counts	tpm
NM_060438	7182	6905.82	0	0
NM_001129051	387	137.228	0	0
NM_060439	1020	743.821	0	0
NM_060440	966	689.821	0	0
NM_060441	1032	755.821	0	0
NM_001264607	228	40.9903	0	0
NM_060442	945	668.821	0	0
NM_060444	354	110.815	0	0
NM_001047201	945	668.821	0	0
NM_001047202	717	442.636	0	0
NM_001264607_1	228	40.9903	0	0
NM_060446	1293	1016.82	0	0
NM_060447	204	31.2866	0	0
NM_060448	465	203.699	0	0
NM_001129008	2184	1907.82	0	0
NR_050534	89	30.3636	0	0
NR_050535	83	26.85	0	0
NM_001129009	846	570.137	0	0
NM_001306349	279	64.4084	0	0
NM_060450	1704	1427.82	0	0
NM_001129088	798	522.68	0	0
NM_060451	435	177.34	0	0
NR_050536	71	33.1818	0	0
NM_060452	540	271.925	0	0
NM_001026611	774	498.834	0	0
NM_001026612	300	73.5101	0	0
NM_001026613	1659	1382.82	0	0
NM_001026614	1551	1274.82	0	0
NM_060455	1404	1127.82	0	0
NR_101619	1123	846.821	0	0
NM_001276558	138	21.0049	0	0
NM_001276559	966	689.821	0	0
NR_101620	804	528.68	0	0
NM_060456	660	386.643	0	0
NM_060457	1779	1502.82	0	0
NM_060458	525	258.115	0	0
NM_060459	1215	938.821	0	0
NM_060460	2460	2183.82	0	0
NM_001264627	589	318.132	98	51.2856
NM_001264628	303	74.9066	0	0
NM_001264633	2805	2528.82	0	0
NM_001264632	3195	2918.82	0	0
NM_001136322	3522	3245.82	1	0.0512923
NM_001026478	3810	3533.82	0	0
NM_001026479	8763	8486.82	0	0
NR_066929	20	4.66667	0	0
NR_101621	72	34.1818	0	0
NR_131391	62	27.3	0	0
NR_050990	23	7.66667	0	0
NM_060463	279	64.4084	0	0
NR_050541	60	28.2222	0	0
NM_060465	669	395.525	0	0
NM_001026697	352	109.207	0	0
NM_060466	642	369.406	0	0
NM_060467	690	416.239	0	0
NM_060468	570	300.124	0	0
NM_060469	579	308.447	0	0
NM_060470	738	463.411	0	0
NM_060471	681	407.364	0	0
NM_001129094	546	277.589	0	0
NM_060472	777	501.834	0	0
NM_060473	483	219.777	0	0
NR_050544	150	20.6458	0	0
NM_060474	1806	1529.82	0	0
NM_001026253	1023	746.821	0	0
NM_001026254	948	671.821	0	0
NR_101622	181	26.0938	0	0
NM_060476	1443	1166.82	0	0
NR_131392	171	24.6487	0	0
NM_001264650	264	57.6182	0	0
NM_001264651	312	79.7817	0	0
NM_001264652	375	127.579	0	0
NR_101623	327	90.1349	0	0
NM_060477	1770	1493.82	0	0
NM_001129073	1479	1202.82	0	0
NM_001129075	645	372.369	0	0
NM_001129074	636	363.517	0	0
NR_024293	222	38.327	0	0
NM_001264657	844	568.137	0	0
NM_001264658	819	543.413	0	0
NM_001264659	399	147.263	0	0
NM_060479	606	334.211	0	0
NM_060480	711	436.813	0	0
NM_060481	111	30.4444	0	0
NR_101624	164	23.0633	0	0
NM_060481_1	111	30.4444	0	0
NM_060482	657	383.915	0	0
NM_060483	666	392.604	0	0
NM_060484	687	413.323	0	0
NM_060485	627	354.553	0	0
NM_001264667	801	525.68	0	0
NM_060489	879	603.137	0	0
NM_060490	990	713.821	0	0
NM_001136299	249	50.7026	0	0
NM_060491	342	101.255	0	0
NM_001264672_1	258	54.9582	0	0
NM_001264673_1	258	54.9582	0	0
NM_001264672	258	54.9582	0	0
NM_001264673	258	54.9582	0	0
NM_060492	213	34.5444	0	0
NM_001026281	258	54.9582	0	0
NM_001264676	294	71.2397	0	0
NM_060493	864	588.137	0	0
NM_060494	195	28.9132	0	0
NM_001264679	291	69.8639	0	0
NM_001026282	375	127.579	0	0
NM_060495	873	597.137	0	0
NM_060496	1080	803.821	0	0
NR_050546	52	23.5	0	0
NR_050547	52	23.5	0	0
NR_050548	77	39.1818	0	0
NR_050549	77	39.1818	0	0
NR_050550	71	33.1818	0	0
NM_060497	990	713.821	0	0
NR_050551	53	24.5	0	0
NR_050552	53	24.5	0	0
NM_060498	669	395.525	0	0
NM_060499	1212	935.821	0	0
NM_060501	543	274.674	0	0
NM_060502_1	927	650.821	0	0
NM_060503_1	927	650.821	0	0
NM_001264688	423	167.208	0	0
NM_060502	927	650.821	0	0
NM_060503	927	650.821	0	0
NM_060504	1659	1382.82	0	0
NM_060506	1338	1061.82	0	0
NM_060505	1437	1160.82	0	0
NR_050553	60	28.2222	0	0
NR_050893	49	23.7143	0	0
NM_001264693	999	722.821	0	0
NM_001136315	996	719.821	0	0
NM_060507	1914	1637.82	0	0
NM_060508	996	719.821	0	0
NM_060509	996	719.821	0	0
NM_060508_1	996	719.821	0	0
NM_060509_1	996	719.821	0	0
NM_001026339	519	252.64	0	0
NM_060510	2532	2255.82	0	0
NM_060511	1413	1136.82	0	0
NM_060512	1821	1544.82	0	0
NR_050889	58	29.5	0	0
NR_050556	71	33.1818	0	0
NR_052960	48	22.7143	0	0
NM_001026617	1626	1349.82	0	0
NM_001026618	1584	1307.82	0	0
NR_050557	53	24.5	0	0
NR_050558	55	26.5	0	0
NR_050559	145	19.7596	0	0
NR_050560	145	19.7596	0	0
NR_050562	168	23.9592	0	0
NR_050563	105	31.3056	0	0
NM_001083153	4479	4202.82	0	0
NM_001264705	4485	4208.82	0	0
NM_001083154	801	525.68	0	0
NR_069945_1	20	4.66667	0	0
NM_060515	2220	1943.82	0	0
NM_060516	1047	770.821	0	0
NM_060517	786	510.732	0	0
NM_001276567	840	564.194	0	0
NM_060518	951	674.821	0	0
NR_050569	28	10.25	0	0
NM_060525	522	255.405	0	0
NM_060520	981	704.821	0	0
NM_060521	531	263.688	0	0
NM_060523	906	630.015	0	0
NM_060529	906	630.015	0	0
NM_060525_1	522	255.405	0	0
NM_001047254	1359	1082.82	0	0
NM_001047253	1209	932.821	0	0
NM_060527	1017	740.821	0	0
NM_060528	1386	1109.82	0	0
NM_060523_1	906	630.015	0	0
NM_060529_1	906	630.015	0	0
NM_060521_1	531	263.688	0	0
NM_060530	1026	749.821	0	0
NM_060531	981	704.821	0	0
NM_060532	936	659.821	0	0
NM_060533	723	448.501	0	0
NM_060534	708	433.856	0	0
NM_060535	906	630.015	0	0
NR_050573	83	26.85	17	105.41
NM_001136311	318	83.5631	0	0
NM_060536	465	203.699	0	0
NM_001136312	219	36.9042	0	0
NM_060537	423	167.208	0	0
NM_060538	2541	2264.82	0	0
NM_060539	1248	971.821	0	0
NM_060540	504	238.756	0	0
NM_060541	894	618.015	0	0
NM_001026269	3222	2945.82	0	0
NM_001264737	291	69.8639	0	0
NM_001264736	1035	758.821	0	0
NR_101625	129	22	0	0
NM_001264738	3009	2732.82	0	0
NM_001026270	1983	1706.82	0	0
NM_001306230	450	190.565	0	0
NM_001306229	663	389.643	0	0
NM_060546	795	519.732	0	0
NM_001306312	4734	4457.82	0	0
NM_001306311	7548	7271.82	0	0
NM_001306315	7515	7238.82	0	0
NM_001306310	10347	10070.8	0	0
NM_001306314	10314	10037.8	0	0
NM_001306313	10992	10715.8	0	0
NM_060545	11025	10748.8	0	0
NR_050579	85	26.3636	0	0
NR_050580	63	28.3	0	0
NM_001128983	246	49.1458	0	0
NM_060548	1131	854.821	0	0
NM_060549	2472	2195.82	0	0
NM_060550	231	42.1429	0	0
NM_060551	630	357.553	0	0
NM_060552	729	454.456	0	0
NM_060553	891	615.015	0	0
NM_001136278	1143	866.821	0	0
NM_060554	1986	1709.82	0	0
NR_050672	85	26.3636	0	0
NR_050584	90	31.3636	0	0
NR_050584_1	86	27.3636	0	0
NR_050585	99	29	0	0
NR_050905	97	30.8571	0	0
NM_060555	420	164.586	0	0
NM_060557	1545	1268.82	0	0
NR_050587	53	24.5	0	0
NR_101626	72	34.1818	0	0
NR_050587_1	53	24.5	0	0
NR_050587_2	51	25.7143	0	0
NR_050588	69	34.3	0	0
NR_101627	157	21.8059	0	0
NM_060558	1893	1616.82	0	0
NR_023940	131	21.5069	0	0
NM_060559	909	633.015	0	0
NM_060560	723	448.501	0	0
NM_060561	1257	980.821	0	0
NM_060562	1257	980.821	0	0
NM_001136279	276	63.6027	0	0
NM_060561_1	1257	980.821	0	0
NM_060562_1	1257	980.821	0	0
NR_050591	207	32.0425	0	0
NR_050592_7	69	34.3	0	0
NR_050593_7	69	34.3	0	0
NR_000124	187	27.2031	0	0
NR_050592_8	69	34.3	0	0
NR_050593_8	69	34.3	0	0
NM_060563	219	36.9042	0	0
NM_060564	1572	1295.82	0	0
NM_001264762	597	325.644	0	0
NR_050594	685	411.323	0	0
NR_101628	588	317.132	0	0
NM_060566	1239	962.821	0	0
NM_060568	1239	962.821	0	0
NM_060569	1176	899.821	0	0
NM_060570	1218	941.821	0	0
NM_001264767	171	24.6487	0	0
NR_000125	185	26.766	0	0
NR_050592_6	69	34.3	0	0
NR_050593_6	69	34.3	0	0
NM_060571	1194	917.821	0	0
NM_060572	1179	902.821	0	0
NR_050596	92	32	0	0
NR_050598	59	27.2222	0	0
NR_050599	64	29.3	0	0
NR_050600	64	29.3	0	0
NR_050601	50	24.7143	0	0
NR_050602	50	24.7143	0	0
NR_050603	108	31.05	0	0
NR_050604	101	31	0	0
NR_050605	52	23.5	0	0
NR_050606	52	23.5	0	0
NM_001025929	2283	2006.82	0	0
NM_060573	2079	1802.82	0	0
NR_050607	90	31.3636	0	0
NM_060574	783	507.732	0	0
NM_001264773	87	28.3636	0	0
NM_060575	888	612.015	0	0
NM_001264776	873	597.137	0	0
NM_060576	865	589.137	0	0
NM_060577	276	63.6027	0	0
NM_060578	1050	773.821	0	0
NM_060579	1044	767.821	0	0
NM_060581	1038	761.821	0	0
NM_060580	1077	800.821	0	0
NR_050608	102	32	0	0
NM_060583	2097	1820.82	0	0
NR_050609	63	28.3	0	0
NM_060585	780	504.783	0	0
NM_060586	1932	1655.82	0	0
NM_060589	816	540.413	0	0
NM_060590	1038	761.821	0	0
NM_060591	1728	1451.82	0	0
NM_060592	954	677.821	0	0
NM_001026683	14835	14558.8	0	0
NM_001026684	14868	14591.8	0	0
NM_001026688	13233	12956.8	0	0
NM_001026682	10311	10034.8	0	0
NM_001026685	10218	9941.82	0	0
NM_001026686	9972	9695.82	0	0
NM_001026687	9969	9692.82	0	0
NM_001047256	10275	9998.82	0	0
NM_001129093	4494	4217.82	0	0
NR_050611	424	168.063	0	0
NM_060598	561	291.485	0	0
NM_001276583	843	567.137	0	0
NM_001276582	858	582.137	0	0
NM_001276581	1104	827.821	0	0
NR_050612	147	20.3672	0	0
NM_060600	363	118.088	0	0
NM_060601	483	219.777	0	0
NM_001264802	1350	1073.82	0	0
NM_001264803	1362	1085.82	0	0
NM_001264804	1164	887.821	0	0
NM_001264805	975	698.821	0	0
NM_060603	330	92.3773	0	0
NM_001136317	1341	1064.82	0	0
NM_060604	807	531.627	0	0
NM_060605	1134	857.821	0	0
NM_060606	1215	938.821	0	0
NR_050613	134	21.4012	0	0
NM_001083152	150	20.6458	0	0
NM_001026601	3213	2936.82	0	0
NM_001026602	3138	2861.82	0	0
NM_170927	3336	3059.82	0	0
NM_001047239	2367	2090.82	0	0
NR_050617	80	25.1053	0	0
NM_001047240	957	680.821	0	0
NR_050618	110	30.814	0	0
NM_060610	420	164.586	0	0
NM_060612	573	302.819	0	0
NM_060613	1023	746.821	0	0
NM_060614	1170	893.821	0	0
NM_060615	219	36.9042	0	0
NM_060617	2550	2273.82	0	0
NM_060618	1242	965.821	0	0
NM_001026413	867	591.137	0	0
NM_001026414	561	291.485	0	0
NM_060621	252	51.938	0	0
NM_060622	258	54.9582	0	0
NM_060623	543	274.674	0	0
NM_060624	459	198.312	0	0
NM_060625	1398	1121.82	0	0
NM_060626	1059	782.821	0	0
NM_001264833	654	381.03	0	0
NM_001264832	1407	1130.82	0	0
NM_060628	255	53.3791	0	0
NR_053048	24	8.66667	0	0
NM_060629	1299	1022.82	0	0
NR_050626	225	39.6683	144	604.36
NM_060630	2016	1739.82	0	0
NR_069945	20	4.66667	0	0
NM_060632	537	269.035	0	0
NM_060633	510	244.407	0	0
NM_001047241	489	225.221	0	0
NR_050627	100	30	0	0
NR_052121_1	73	35.1818	0	0
NR_050628	107	31.6316	0	0
NR_052121_2	73	35.1818	0	0
NR_050629	91	31	0	0
NR_052121	73	35.1818	0	0
NM_060634	2727	2450.82	0	0
NR_052097	20	4.66667	0	0
NR_050631	55	26.5	0	0
NR_050632	55	26.5	0	0
NM_060635	960	683.821	0	0
NR_050634	149	20.3892	0	0
NM_060636	1035	758.821	0	0
NM_001129072	1038	761.821	0	0
NM_060640	4695	4418.82	0	0
NM_060641	4686	4409.82	0	0
NM_060642	987	710.821	0	0
NM_060643	777	501.834	0	0
NM_060644	2364	2087.82	0	0
NM_060645	480	217.186	0	0
NR_101629	83	26.85	0	0
NR_101630	90	31.3636	0	0
NR_101631	54	25.5	0	0
NM_001026349	663	389.643	0	0
NM_001136307	1377	1100.82	0	0
NM_001026347	1653	1376.82	0	0
NM_001026348	1533	1256.82	0	0
NM_001136306	327	90.1349	0	0
NM_060648	1836	1559.82	0	0
NR_050635	94	31.4	0	0
NR_050669	88	29.3636	0	0
NM_001026346	189	27.4567	0	0
NM_001026345	567	297.246	0	0
NM_060650	1176	899.821	0	0
NM_060651	2109	1832.82	9	0.817522
NM_060652	1146	869.821	0	0
NM_060653	1002	725.821	0	0
NM_060654	984	707.821	0	0
NM_060655	996	719.821	0	0
NM_060656	4740	4463.82	0	0
NM_060657	1053	776.821	0	0
NM_060658	1410	1133.82	0	0
NM_060659	1383	1106.82	0	0
NM_060661	1500	1223.82	0	0
NM_060662	435	177.34	0	0
NM_060663	1059	782.821	0	0
NM_060665	807	531.627	0	0
NM_060666	582	311.259	0	0
NM_060667	1026	749.821	0	0
NM_060668	1026	749.821	0	0
NM_060667_1	1026	749.821	0	0
NM_060668_1	1026	749.821	0	0
NR_071638_1	75	37.1818	0	0
NR_072873_2	75	37.1818	0	0
NM_060669	1050	773.821	0	0
NR_050636	206	31.8311	0	0
NR_000137	187	27.2031	0	0
NR_000138	187	27.2031	0	0
NR_050592_3	69	34.3	0	0
NR_050593_3	69	34.3	0	0
NM_060670	1068	791.821	0	0
NR_050636_1	206	31.8311	0	0
NR_050592_4	69	34.3	0	0
NR_050593_4	69	34.3	0	0
NR_000137_1	187	27.2031	0	0
NR_000138_1	187	27.2031	0	0
NM_060671	1056	779.821	0	0
NM_060672	1281	1004.82	0	0
NM_060673	429	172.016	0	0
NM_060674	945	668.821	0	0
NM_001276602	951	674.821	0	0
NM_001276601	771	495.983	0	0
NM_001276600	798	522.68	0	0
NM_001276599	822	546.358	0	0
NM_001276598	924	647.821	0	0
NR_050637_3	207	32.0425	0	0
NR_051850_3	207	32.0425	0	0
NR_051853_3	207	32.0425	0	0
NR_050592_5	69	34.3	0	0
NR_050593_5	69	34.3	0	0
NR_000140	187	27.2031	0	0
NR_000141	187	27.2031	0	0
NR_000142	187	27.2031	0	0
NR_000144	187	27.2031	0	0
NR_000904	187	27.2031	0	0
NR_000907	187	27.2031	0	0
NR_000908	187	27.2031	0	0
NR_000905	186	26.9001	0	0
NR_000903	185	26.766	0	0
NR_050642_4	151	20.7706	0	0
NM_060676	900	624.015	0	0
NM_060677	996	719.821	0	0
NM_001129028	318	83.5631	0	0
NR_131393	67	32.3	0	0
NR_050638	86	27.3636	0	0
NM_060678	585	314.196	0	0
NM_060680	642	369.406	0	0
NM_060679	870	594.137	0	0
NM_060681	2100	1823.82	0	0
NM_060682	597	325.644	0	0
NR_101632	208	32.5732	0	0
NM_060683	729	454.456	0	0
NM_060684	2163	1886.82	1	0.0882361
NR_072873_1	75	37.1818	0	0
NR_071638	75	37.1818	0	0
NR_072873	75	37.1818	0	0
NM_060685	1101	824.821	0	0
NM_001025937	1038	761.821	0	0
NR_002342	703	428.942	0	0
NM_060687	1074	797.821	0	0
NM_060688	2019	1742.82	0	0
NM_060689	981	704.821	0	0
NM_060690	2049	1772.82	0	0
NM_060691	1047	770.821	0	0
NM_060692	2010	1733.82	0	0
NM_060693	2022	1745.82	0	0
NM_060697	2022	1745.82	0	0
NM_060694	990	713.821	0	0
NM_060695	321	85.6787	0	0
NM_060696	402	149.802	0	0
NM_060693_1	2022	1745.82	0	0
NM_060697_1	2022	1745.82	0	0
NM_060698	1032	755.821	0	0
NR_101633	66	31.3	0	0
NM_060699	1251	974.821	0	0
NM_060700	984	707.821	0	0
NM_060701	936	659.821	0	0
NR_050642_3	151	20.7706	0	0
NR_050637_2	204	31.2866	0	0
NR_051850_2	204	31.2866	0	0
NR_051853_2	204	31.2866	0	0
NR_000903_1	185	26.766	0	0
NR_000905_2	186	26.9001	0	0
NR_000140_1	187	27.2031	0	0
NR_000141_1	187	27.2031	0	0
NR_000142_1	187	27.2031	0	0
NR_000144_1	187	27.2031	0	0
NR_000904_1	187	27.2031	0	0
NR_000907_1	187	27.2031	0	0
NR_000908_1	187	27.2031	0	0
NR_050592_2	69	34.3	0	0
NR_050593_2	69	34.3	0	0
NR_050642_2	151	20.7706	0	0
NR_050637_1	204	31.2866	0	0
NR_051850_1	204	31.2866	0	0
NR_051853_1	204	31.2866	0	0
NR_000903_2	185	26.766	0	0
NR_000905_3	186	26.9001	0	0
NR_000140_2	187	27.2031	0	0
NR_000141_2	187	27.2031	0	0
NR_000142_2	187	27.2031	0	0
NR_000144_2	187	27.2031	0	0
NR_000904_2	187	27.2031	0	0
NR_000907_2	187	27.2031	0	0
NR_000908_2	187	27.2031	0	0
NR_050592_1	69	34.3	0	0
NR_050593_1	69	34.3	0	0
NM_060702	1122	845.821	0	0
NR_050641	206	31.8311	0	0
NR_000143	187	27.2031	0	0
NR_050642_1	151	20.7706	0	0
NM_060703	411	157.128	0	0
NM_060704	951	674.821	0	0
NM_060705	1149	872.821	0	0
NM_060706	1167	890.821	0	0
NM_060707	2403	2126.82	0	0
NM_060708	1227	950.821	0	0
NM_060709	2412	2135.82	0	0
NM_060710	1992	1715.82	0	0
NM_060711	2007	1730.82	0	0
NM_060712	1038	761.821	0	0
NM_060713	906	630.015	0	0
NM_060714	1074	797.821	0	0
NM_060715	1107	830.821	0	0
NR_050637	207	32.0425	0	0
NR_051850	207	32.0425	0	0
NR_051853	207	32.0425	0	0
NR_050592	69	34.3	0	0
NR_050593	69	34.3	0	0
NR_000140_3	187	27.2031	0	0
NR_000141_3	187	27.2031	0	0
NR_000142_3	187	27.2031	0	0
NR_000144_3	187	27.2031	0	0
NR_000904_3	187	27.2031	0	0
NR_000907_3	187	27.2031	0	0
NR_000908_3	187	27.2031	0	0
NR_000905_1	186	26.9001	0	0
NR_000903_3	185	26.766	0	0
NR_050642	151	20.7706	0	0
NM_060716	468	206.291	0	0
NM_060717	1044	767.821	0	0
NM_060718	1089	812.821	0	0
NM_060719	846	570.137	0	0
NM_060720	852	576.137	0	0
NM_060721	1152	875.821	0	0
NM_060723	1017	740.821	0	0
NM_060724	1473	1196.82	0	0
NM_060725	1632	1355.82	0	0
NM_060726	1992	1715.82	0	0
NR_050643	117	27.1613	0	0
NM_060727	1953	1676.82	0	0
NM_060728	1980	1703.82	0	0
NR_050644	106	31.4595	0	0
NM_001083142	972	695.821	0	0
NM_060729	1485	1208.82	0	0
NM_060730	918	642.015	0	0
NM_060731	909	633.015	0	0
NM_060732	1191	914.821	0	0
NM_060733	1176	899.821	0	0
NM_060734	1263	986.821	0	0
NM_060735	1152	875.821	0	0
NR_051109	20	4.66667	0	0
NR_052330	23	7.66667	0	0
NR_052334	23	7.66667	0	0
NR_071756	23	7.66667	0	0
NR_068699	24	8.66667	0	0
NM_060736	1089	812.821	0	0
NM_060737	915	639.015	0	0
NM_060738	1026	749.821	0	0
NM_060739	1224	947.821	0	0
NM_060740	1524	1247.82	0	0
NM_060741	981	704.821	0	0
NM_060742	1380	1103.82	0	0
NM_060744	981	704.821	0	0
NM_060745	969	692.821	0	0
NM_060746	2418	2141.82	0	0
NM_060747	1377	1100.82	0	0
NM_060748	960	683.821	0	0
NM_060749	1980	1703.82	0	0
NM_060750	1107	830.821	361	72.3397
NM_060751	1251	974.821	0	0
NM_060752	1155	878.821	0	0
NM_060753	966	689.821	0	0
NM_060754	933	656.821	0	0
NM_060755	1071	794.821	0	0
NM_060756	1191	914.821	0	0
NM_060757	978	701.821	0	0
NM_060758	1200	923.821	0	0
NM_060759	915	639.015	0	0
NM_060760	672	398.485	0	0
NM_001025890	249	50.7026	0	0
NM_060761	1254	977.821	0	0
NM_060762	240	46.3079	0	0
NM_001276610	576	305.665	17	9.25935
NM_060763	1263	986.821	0	0
NM_060764	1386	1109.82	0	0
NM_001129052	480	217.186	0	0
NM_060765	1266	989.821	0	0
NM_060766	621	348.766	0	0
NM_001129053	417	162.189	0	0
NM_001047224	1365	1088.82	0	0
NM_001047226	501	235.879	0	0
NM_001047225	345	103.672	0	0
NM_060768	1305	1028.82	0	0
NM_060769	774	498.834	0	0
NM_060770	906	630.015	0	0
NM_060771	687	413.323	0	0
NM_060772	1182	905.821	0	0
NM_001047210	1269	992.821	0	0
NM_001264985	822	546.358	0	0
NM_001047211	177	25.1555	0	0
NM_001026397	1047	770.821	0	0
NM_001047212	1377	1100.82	0	0
NR_050645	122	24.6988	0	0
NM_001264989	1341	1064.82	0	0
NM_001264990	1155	878.821	0	0
NM_001047213	957	680.821	0	0
NM_001264992	723	448.501	0	0
NM_001264994	969	692.821	0	0
NM_001264993	1512	1235.82	0	0
NM_001264995	699	425.028	0	0
NM_001264996	723	448.501	0	0
NM_001264997	648	375.067	0	0
NM_060777	1161	884.821	0	0
NM_060778	741	466.364	0	0
NM_060779	549	280.39	0	0
NM_060780	240	46.3079	0	0
NM_060781	231	42.1429	0	0
NM_060782	294	71.2397	0	0
NM_060783	261	56.3555	0	0
NM_060784	339	99.0712	0	0
NM_001128963	300	73.5101	0	0
NM_060785	390	139.669	0	0
NM_001265008	624	351.695	0	0
NM_001136297	2568	2291.82	0	0
NM_001026272	2787	2510.82	0	0
NM_001026273	2766	2489.82	0	0
NM_001026274	1734	1457.82	0	0
NM_001136296	1008	731.821	0	0
NM_060787	840	564.194	0	0
NM_060788	519	252.64	0	0
NM_001026275	525	258.115	0	0
NM_060789	2541	2264.82	0	0
NM_060790	876	600.137	0	0
NR_023943	89	30.3636	0	0
NR_023946	84	26.5714	0	0
NM_060791	846	570.137	0	0
NR_024290	90	31.3636	0	0
NM_060792	1140	863.821	0	0
NM_182018	261	56.3555	0	0
NM_060793	1134	857.821	0	0
NM_060795	1242	965.821	0	0
NM_060796	1242	965.821	0	0
NM_060795_1	1242	965.821	0	0
NM_060796_1	1242	965.821	0	0
NM_060798	783	507.732	0	0
NM_060800	1437	1160.82	0	0
NR_050653	21	5.66667	0	0
NM_001026356	441	182.42	1	0.912652
NM_001026355	1617	1340.82	0	0
NM_001026357	1512	1235.82	0	0
NM_001026358	1536	1259.82	0	0
NM_060802	321	85.6787	0	0
NM_060803	837	561.194	0	0
NM_060804	342	101.255	0	0
NM_060805	732	457.411	0	0
NM_060806	723	448.501	0	0
NM_001047222	930	653.821	0	0
NM_001047223	570	300.124	0	0
NM_060808	1098	821.821	0	0
NM_001026470	282	65.6873	0	0
NM_060809	714	439.813	0	0
NM_060810	1008	731.821	0	0
NM_060811	1014	737.821	0	0
NM_060813	1023	746.821	0	0
NM_060815	1020	743.821	0	0
NM_060816	1020	743.821	0	0
NM_060817	1020	743.821	0	0
NM_060818	1023	746.821	0	0
NM_060819	1020	743.821	0	0
NM_001026443	1536	1259.82	0	0
NM_001026444	1452	1175.82	0	0
NM_060822	972	695.821	0	0
NM_060823	612	340.007	0	0
NM_001136319	93	31.6667	0	0
NM_001129044	663	389.643	0	0
NM_060824	744	469.224	0	0
NM_060825	1110	833.821	0	0
NM_001026442	330	92.3773	0	0
NR_050659	132	21.5099	0	0
NR_050658	166	23.596	0	0
NR_050660	149	20.3892	0	0
NM_060827	558	288.839	0	0
NM_060828	939	662.821	0	0
NM_060829	552	283.304	0	0
NM_060830	1470	1193.82	0	0
NM_001306225	1749	1472.82	0	0
NM_001306227	1155	878.821	0	0
NM_001306226	801	525.68	0	0
NM_060835	2175	1898.82	0	0
NR_050624	22	6.66667	0	0
NM_060836	2244	1967.82	0	0
NR_101634	403	150.636	0	0
NM_001026555	825	549.249	0	0
NM_182000	4905	4628.82	0	0
NM_060839	639	366.443	0	0
NM_060840	1047	770.821	0	0
NM_060841	477	214.412	0	0
NM_060842	1089	812.821	0	0
NR_101635	54	25.5	0	0
NM_001026557	2044	1767.82	0	0
NM_001026558	1968	1691.82	0	0
NM_001026559	2501	2224.82	0	0
NM_001026561	2811	2534.82	0	0
NM_001026560	2394	2117.82	0	0
NM_060845	1524	1247.82	0	0
NM_060846	1014	737.821	0	0
NM_060847	726	451.456	0	0
NM_060848	747	472.224	0	0
NM_001026553	600	328.479	0	0
NM_060849	687	413.323	0	0
NM_060850	1512	1235.82	0	0
NM_060851	7254	6977.82	0	0
NM_060852	291	69.8639	0	0
NM_060853	1023	746.821	0	0
NM_001026554	873	597.137	0	0
NM_001026551	327	90.1349	0	0
NM_060857	399	147.263	0	0
NM_060858	861	585.137	0	0
NM_001026552	1002	725.821	0	0
NM_060859	1089	812.821	0	0
NM_001025918	2025	1748.82	0	0
NM_001047184	1938	1661.82	0	0
NM_001025919	1689	1412.82	0	0
NM_060861	1986	1709.82	0	0
NM_060862	1983	1706.82	0	0
NM_060863	1989	1712.82	0	0
NM_001128975	669	395.525	0	0
NM_001128974	1209	932.821	0	0
NM_060864	1152	875.821	0	0
NR_050662	160	22.2296	0	0
NR_050663	157	21.8059	0	0
NM_060865	1029	752.821	0	0
NM_060866	1074	797.821	0	0
NM_001265103	696	422.156	0	0
NM_001025879	1347	1070.82	0	0
NM_060870	834	558.194	0	0
NM_060871	741	466.364	0	0
NM_060872	645	372.369	0	0
NM_001025880	1044	767.821	0	0
NM_001025881	1050	773.821	0	0
NM_060874	1503	1226.82	0	0
NM_060875	1380	1103.82	0	0
NM_060876	462	201.04	0	0
NM_060877	432	174.792	0	0
NM_060878	1533	1256.82	0	0
NM_001026691	2937	2660.82	0	0
NM_001026690	2118	1841.82	0	0
NM_001026689	2706	2429.82	0	0
NM_001265120	303	74.9066	0	0
NM_001265118	681	407.364	0	0
NM_001265119	660	386.643	0	0
NM_001265121	645	372.369	0	0
NM_001265122	540	271.925	0	0
NM_001265123	399	147.263	0	0
NM_001265124	378	129.962	0	0
NM_060882	1029	752.821	0	0
NM_001026497	1011	734.821	0	0
NM_001026496	1545	1268.82	0	0
NM_060884	1614	1337.82	0	0
NM_060885	1032	755.821	0	0
NM_001306530	1161	884.821	0	0
NM_060886	417	162.189	0	0
NR_101636	561	291.485	0	0
NM_060887	342	101.255	0	0
NR_101637	567	297.246	0	0
NM_001129063	327	90.1349	0	0
NM_060888	573	302.819	0	0
NM_001026567	229	41.395	0	0
NM_060889	1143	866.821	0	0
NM_001026568	1008	731.821	0	0
NR_050664	261	56.3555	0	0
NR_050665_1	155	21.3397	0	0
NR_050666	208	32.5732	0	0
NR_072944	173	24.7569	0	0
NM_001129064	474	211.701	0	0
NM_060893	222	38.327	0	0
NM_060894	1164	887.821	0	0
NM_001276636	222	38.327	0	0
NM_001047172	1185	908.821	0	0
NM_060895	1017	740.821	0	0
NM_060896	1056	779.821	0	0
NM_001025832	1062	785.821	0	0
NR_050667	21	5.66667	0	0
NM_001047171	882	606.137	0	0
NM_001306450	981	704.821	0	0
NM_060898	915	639.015	0	0
NM_001306449	996	719.821	0	0
NM_060899	915	639.015	0	0
NR_050668	21	5.66667	0	0
NM_001025831	885	609.076	0	0
NM_060900	1230	953.821	0	0
NM_060901	1068	791.821	0	0
NM_001047187	1344	1067.82	0	0
NR_051177	135	21.5402	0	0
NM_001047188	744	469.224	0	0
